clean_review,y,clean_review1,phone,camera,battery,delivery,processor
awesome phone price,1,"['awesome', 'phone', 'price']",0.9880676,0.98229116,0.98669386,0.98795617,0.9853995
good work,1,"['good', 'work']",0.9700663,0.9765841,0.97728205,0.93878937,0.9772471
chat handset,1,"['chat', 'handset']",0.9963572,0.9904875,0.9915045,0.9516585,0.99182254
gud mobile bed price,1,"['gud', 'mobile', 'bed', 'price']",0.96150345,0.9586011,0.9668809,0.9976184,0.9630019
super,1,['super'],0.95785713,0.9679986,0.97289306,0.9704158,0.97415864
I basically samsung user I love brand one friend use mi since long day fortunately accord suggestion I go mi onceand leave sayi really happy mi mine note 7 projust close eye go,1,"['i', 'basically', 'samsung', 'user', 'i', 'love', 'brand', 'one', 'friend', 'use', 'mi', 'since', 'long', 'day', 'fortunately', 'accord', 'suggestion', 'i', 'go', 'mi', 'onceand', 'leave', 'sayi', 'really', 'happy', 'mi', 'mine', 'note', '7', 'projust', 'close', 'eye', 'go']",0.9734458,0.96411,0.9744369,0.9957683,0.9689385
vary nai,1,"['vary', 'nai']",0.9553764,0.934198,0.952215,0.99469703,0.94136584
awesome phone nice camera good display terrific performance value money phone xiaomi,1,"['awesome', 'phone', 'nice', 'camera', 'good', 'display', 'terrific', 'performance', 'value', 'money', 'phone', 'xiaomi']",0.977643,0.96947503,0.9775761,0.995764,0.97366273
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
good use,1,"['good', 'use']",0.95642734,0.96718526,0.9700893,0.96705925,0.970256
gift mummy good phone price range battery backup nice nice phone daily usage,1,"['gift', 'mummy', 'good', 'phone', 'price', 'range', 'battery', 'backup', 'nice', 'nice', 'phone', 'daily', 'usage']",0.9787257,0.97273064,0.98055905,0.9925952,0.9765323
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
get product well pack good battery backup,1,"['get', 'product', 'well', 'pack', 'good', 'battery', 'backup']",0.98350835,0.9940527,0.9931658,0.966602,0.99491835
satisfied,1,['satisfied'],0.80946773,0.7848207,0.80486476,0.93651134,0.7929247
u like slim design light weight go without hesitation I happy device,1,"['u', 'like', 'slim', 'design', 'light', 'weight', 'go', 'without', 'hesitation', 'i', 'happy', 'device']",0.94027287,0.9273843,0.94011813,0.9961715,0.93287313
average phone,1,"['average', 'phone']",0.991797,0.98573655,0.9906418,0.9565433,0.9883612
nice,1,['nice'],0.9605657,0.94551736,0.954633,0.9952641,0.94911516
good battery charger good volume good display good phone,1,"['good', 'battery', 'charger', 'good', 'volume', 'good', 'display', 'good', 'phone']",0.98210645,0.9819852,0.98670375,0.9692108,0.98458153
mobile advanced smart look,1,"['mobile', 'advanced', 'smart', 'look']",0.9855684,0.97874266,0.9860517,0.99031544,0.9822455
good option look classy phone budget,1,"['good', 'option', 'look', 'classy', 'phone', 'budget']",0.98683184,0.98086995,0.98746026,0.9823195,0.98438686
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
excellent,1,['excellent'],0.9937334,0.9933854,0.9926693,0.95853174,0.99372184
wonderful product,1,"['wonderful', 'product']",0.9720954,0.9812329,0.9837391,0.97063977,0.98511183
good product,1,"['good', 'product']",0.9748036,0.98875546,0.9876671,0.9669157,0.9905469
overall satisfied pro display design camera 10 bit ui ir blastercon 35 mm jack good gamer,1,"['overall', 'satisfied', 'pro', 'display', 'design', 'camera', '10', 'bit', 'ui', 'ir', 'blastercon', '35', 'mm', 'jack', 'good', 'gamer']",0.9717797,0.961547,0.9703124,0.99468994,0.96520126
greattt,1,['greattt'],0.96390563,0.96812475,0.9724908,0.93122816,0.9685702
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
osm look,1,"['osm', 'look']",0.9853942,0.98544717,0.98734355,0.96153563,0.9894388
awesome thumb thumb thumb thumb,1,"['awesome', 'thumb', 'thumb', 'thumb', 'thumb']",0.9548772,0.9638781,0.9691395,0.97017276,0.9691067
great experience I happy buy cellpho ne,1,"['great', 'experience', 'i', 'happy', 'buy', 'cellpho', 'ne']",0.9866245,0.98219246,0.9881562,0.98874545,0.98587275
awesome mobile,1,"['awesome', 'mobile']",0.95759547,0.9503101,0.9579723,0.99787533,0.95370257
bad low budget,1,"['bad', 'low', 'budget']",0.9776376,0.98621505,0.98946613,0.97284687,0.9881511
nice,1,['nice'],0.9605657,0.94551736,0.954633,0.9952641,0.94911516
must buy,1,"['must', 'buy']",0.8696382,0.8872876,0.8947561,0.9247682,0.8942988
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
mi mobile good nic product speed super battery backup super wonderful product thank flipkart,1,"['mi', 'mobile', 'good', 'nic', 'product', 'speed', 'super', 'battery', 'backup', 'super', 'wonderful', 'product', 'thank', 'flipkart']",0.97523797,0.97556144,0.98222375,0.9904929,0.980193
good smile face,1,"['good', 'smile', 'face']",0.9641166,0.9632808,0.96611726,0.98711836,0.9644311
nice mobile,1,"['nice', 'mobile']",0.9448786,0.92929775,0.9412966,0.9963596,0.93426013
awesome,1,['awesome'],0.97905076,0.98935294,0.9810318,0.9534162,0.9861162
value money,1,"['value', 'money']",0.9780512,0.97572863,0.98287964,0.9767153,0.98023164
nice value money,1,"['nice', 'value', 'money']",0.97570664,0.9671402,0.9756043,0.991702,0.9713335
excellent,1,['excellent'],0.9937334,0.9933854,0.9926693,0.95853174,0.99372184
nice,1,['nice'],0.9605657,0.94551736,0.954633,0.9952641,0.94911516
camera quality good battery backup also good good phone value money thank flipkart,1,"['camera', 'quality', 'good', 'battery', 'backup', 'also', 'good', 'good', 'phone', 'value', 'money', 'thank', 'flipkart']",0.98541516,0.9834847,0.9898954,0.98530126,0.9870764
nice one father love,1,"['nice', 'one', 'father', 'love']",0.9904667,0.9797425,0.9877639,0.9864987,0.98375684
nice product,1,"['nice', 'product']",0.9714541,0.97231483,0.9764304,0.990932,0.975682
nice product,1,"['nice', 'product']",0.9714541,0.97231483,0.9764304,0.990932,0.975682
wish buy budget phone general use want spend 10000 good choice rear camera decent capture good portrait photo front camera also good average phone battery massive one ie 5000mah last day moderate usage I play pubg time give well performance redmi note 5 pro know phone far gaming concern give good experience expec,1,"['wish', 'buy', 'budget', 'phone', 'general', 'use', 'want', 'spend', '10000', 'good', 'choice', 'rear', 'camera', 'decent', 'capture', 'good', 'portrait', 'photo', 'front', 'camera', 'also', 'good', 'average', 'phone', 'battery', 'massive', 'one', 'ie', '5000mah', 'last', 'day', 'moderate', 'usage', 'i', 'play', 'pubg', 'time', 'give', 'well', 'performance', 'redmi', 'note', '5', 'pro', 'know', 'phone', 'far', 'gaming', 'concern', 'give', 'good', 'experience', 'expec']",0.98805577,0.982446,0.9886262,0.9841445,0.98551244
supar heart exclamation heart exclamation,1,"['supar', 'heart', 'exclamation', 'heart', 'exclamation']",0.9816506,0.9778822,0.9845755,0.991797,0.98177654
nice,1,['nice'],0.9605657,0.94551736,0.954633,0.9952641,0.94911516
good battery backupand easy handle color awesome sunset colorlook like well color,1,"['good', 'battery', 'backupand', 'easy', 'handle', 'color', 'awesome', 'sunset', 'colorlook', 'like', 'well', 'color']",0.9896499,0.99197865,0.99481666,0.9763703,0.99447715
nice,1,['nice'],0.9605657,0.94551736,0.954633,0.9952641,0.94911516
super woohoo I happy,1,"['super', 'woohoo', 'i', 'happy']",0.96794814,0.96577245,0.972867,0.9932867,0.97178894
I purchase mobile discount price rs9900 really awesome worth purchase good display good performance good quality camera flipkart deliver timely I really love,1,"['i', 'purchase', 'mobile', 'discount', 'price', 'rs9900', 'really', 'awesome', 'worth', 'purchase', 'good', 'display', 'good', 'performance', 'good', 'quality', 'camera', 'flipkart', 'deliver', 'timely', 'i', 'really', 'love']",0.9749763,0.9720264,0.97888625,0.99548674,0.97626555
play pubg well,1,"['play', 'pubg', 'well']",0.9815998,0.9891361,0.9910214,0.9729186,0.99130666
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
super like style,1,"['super', 'like', 'style']",0.9628771,0.9606313,0.969973,0.9958297,0.9665479
good phone price range camera little bit low compare old xiaomi device competetev phonesdifferent rich look compare xiaomi devicesbattery backup superbgaming performance impressive,1,"['good', 'phone', 'price', 'range', 'camera', 'little', 'bit', 'low', 'compare', 'old', 'xiaomi', 'device', 'competetev', 'phonesdifferent', 'rich', 'look', 'compare', 'xiaomi', 'devicesbattery', 'backup', 'superbgaming', 'performance', 'impressive']",0.97587854,0.97009414,0.9774796,0.99594414,0.97397524
nice phone ok hand ok hand,1,"['nice', 'phone', 'ok', 'hand', 'ok', 'hand']",0.9946376,0.9753063,0.9856262,0.97811484,0.9802227
nyc,1,['nyc'],0.99010485,0.98536706,0.98367083,0.9387148,0.98439103
nice mobile battery backup awesome,1,"['nice', 'mobile', 'battery', 'backup', 'awesome']",0.9760674,0.97354954,0.9794921,0.9944969,0.97668916
okay product,1,"['okay', 'product']",0.96989924,0.9847928,0.9838003,0.9685786,0.9874028
mobile ok bada,1,"['mobile', 'ok', 'bada']",0.9526836,0.9392135,0.952686,0.9982008,0.94473433
nice product,1,"['nice', 'product']",0.9714541,0.97231483,0.9764304,0.990932,0.975682
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
excellent grin face big eye,1,"['excellent', 'grin', 'face', 'big', 'eye']",0.98240024,0.97623956,0.98234534,0.98542964,0.9785359
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
worth thr buy,1,"['worth', 'thr', 'buy']",0.97562766,0.98325723,0.98926127,0.9689264,0.9887678
nice,1,['nice'],0.9605657,0.94551736,0.954633,0.9952641,0.94911516
average good bad,1,"['average', 'good', 'bad']",0.9665316,0.9686788,0.9716222,0.9346998,0.96915954
mobile good excellent mobile good camera good net speed,1,"['mobile', 'good', 'excellent', 'mobile', 'good', 'camera', 'good', 'net', 'speed']",0.9841805,0.97936636,0.9846107,0.9801454,0.9815908
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
processor bad,1,"['processor', 'bad']",0.9885126,0.99710786,0.9966943,0.9561278,0.999636
bed,1,['bed'],0.9935216,0.989009,0.99443454,0.9626897,0.991925
vari good,1,"['vari', 'good']",0.9517907,0.9429797,0.9549122,0.9903699,0.9478125
good product,1,"['good', 'product']",0.9748036,0.98875546,0.9876671,0.9669157,0.9905469
I liket,1,"['i', 'liket']",0.86788917,0.84658235,0.86529297,0.96940184,0.854054
good mobile,1,"['good', 'mobile']",0.9501501,0.94018936,0.95085776,0.9888196,0.9443032
gd,1,['gd'],0.8939028,0.8971496,0.89751714,0.8578516,0.89502347
good quality,1,"['good', 'quality']",0.92938626,0.9275162,0.938337,0.990907,0.9326647
good budget phone superb performance well battery life compare phone range quite happy purchase,1,"['good', 'budget', 'phone', 'superb', 'performance', 'well', 'battery', 'life', 'compare', 'phone', 'range', 'quite', 'happy', 'purchase']",0.9885947,0.9881364,0.99327177,0.9813307,0.9918481
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
ok price 7 k display good camera decent battery average overall good product expect battery,1,"['ok', 'price', '7', 'k', 'display', 'good', 'camera', 'decent', 'battery', 'average', 'overall', 'good', 'product', 'expect', 'battery']",0.9882161,0.9892764,0.9924896,0.9771712,0.991494
buy mother happy model honestlythe one beginner like kid eld people use phone well wiselyall well except camera quality averageyou expect medium quality picture pure daylight,1,"['buy', 'mother', 'happy', 'model', 'honestlythe', 'one', 'beginner', 'like', 'kid', 'eld', 'people', 'use', 'phone', 'well', 'wiselyall', 'well', 'except', 'camera', 'quality', 'averageyou', 'expect', 'medium', 'quality', 'picture', 'pure', 'daylight']",0.9760219,0.9731331,0.98039657,0.99442697,0.97748125
excellent,1,['excellent'],0.9937334,0.9933854,0.9926693,0.95853174,0.99372184
super wonderful value money good quality I happy product,1,"['super', 'wonderful', 'value', 'money', 'good', 'quality', 'i', 'happy', 'product']",0.96806526,0.9693074,0.97654176,0.98925066,0.9744681
one good phone well build camera awesome hand feel let feel smile face halo smile face halo,1,"['one', 'good', 'phone', 'well', 'build', 'camera', 'awesome', 'hand', 'feel', 'let', 'feel', 'smile', 'face', 'halo', 'smile', 'face', 'halo']",0.9866105,0.9834733,0.988076,0.98772013,0.9863533
nice mobile worth moneymust buy,1,"['nice', 'mobile', 'worth', 'moneymust', 'buy']",0.96499497,0.9592406,0.9690858,0.9942628,0.9645351
one good mobile price thing I like backhand index point thumb uphave good camera segment thumb upthough lcd display color reproduction good thumb upso far I notice unnecessary advertisement miui thumb uppersonally I like fingerprint scanner placement power button thumb upaudio output loud thumb upbuild quality good thumb upbattery last long I notice heating issuesthing I like backhand index pointing thumbs downsometime big display convenient,1,"['one', 'good', 'mobile', 'price', 'thing', 'i', 'like', 'backhand', 'index', 'point', 'thumb', 'uphave', 'good', 'camera', 'segment', 'thumb', 'upthough', 'lcd', 'display', 'color', 'reproduction', 'good', 'thumb', 'upso', 'far', 'i', 'notice', 'unnecessary', 'advertisement', 'miui', 'thumb', 'uppersonally', 'i', 'like', 'fingerprint', 'scanner', 'placement', 'power', 'button', 'thumb', 'upaudio', 'output', 'loud', 'thumb', 'upbuild', 'quality', 'good', 'thumb', 'upbattery', 'last', 'long', 'i', 'notice', 'heating', 'issuesthing', 'i', 'like', 'backhand', 'index', 'pointing', 'thumbs', 'downsometime', 'big', 'display', 'convenient']",0.9673671,0.95926964,0.96990883,0.996881,0.964676
gud mobile price thank smile face smile eye,1,"['gud', 'mobile', 'price', 'thank', 'smile', 'face', 'smile', 'eye']",0.96276146,0.9557612,0.96450764,0.99875414,0.9600318
good mobile,1,"['good', 'mobile']",0.9501501,0.94018936,0.95085776,0.9888196,0.9443032
awesome,1,['awesome'],0.97905076,0.98935294,0.9810318,0.9534162,0.9861162
camera good I compare asus I would say mobile good camera battery good mobile work smoothly face problem display bright I keep adjust brightness storage capacity nice light weight heavy I get exchange offer nice,1,"['camera', 'good', 'i', 'compare', 'asus', 'i', 'would', 'say', 'mobile', 'good', 'camera', 'battery', 'good', 'mobile', 'work', 'smoothly', 'face', 'problem', 'display', 'bright', 'i', 'keep', 'adjust', 'brightness', 'storage', 'capacity', 'nice', 'light', 'weight', 'heavy', 'i', 'get', 'exchange', 'offer', 'nice']",0.9746513,0.9704486,0.9776349,0.9937779,0.9738816
ok,1,['ok'],0.9756506,0.9707663,0.97244656,0.94239324,0.97318304
nice smart phone,1,"['nice', 'smart', 'phone']",0.9887954,0.97500765,0.9842973,0.9880997,0.9795797
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
super monile,1,"['super', 'monile']",0.96225524,0.9540768,0.9657204,0.99455714,0.9608131
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
good phone thank flipkart price,1,"['good', 'phone', 'thank', 'flipkart', 'price']",0.9859628,0.9756512,0.98436916,0.9899848,0.98016936
mast mobile phone,1,"['mast', 'mobile', 'phone']",0.9778157,0.9602331,0.9726159,0.9952491,0.9660728
good mi5a,1,"['good', 'mi5a']",0.93236876,0.9105637,0.9201274,0.9610618,0.9124638
processor good part primary22ghz secondary18ghz clock speed good enable multitask specially gaming touch soft handle one hand price full hd display 48mp camera 4k battery quick charge 660 aie22ghz I think well option overall satisfactory purchase,1,"['processor', 'good', 'part', 'primary22ghz', 'secondary18ghz', 'clock', 'speed', 'good', 'enable', 'multitask', 'specially', 'gaming', 'touch', 'soft', 'handle', 'one', 'hand', 'price', 'full', 'hd', 'display', '48mp', 'camera', '4k', 'battery', 'quick', 'charge', '660', 'aie22ghz', 'i', 'think', 'well', 'option', 'overall', 'satisfactory', 'purchase']",0.9857725,0.9788546,0.9834858,0.98603827,0.98167014
good mobail,1,"['good', 'mobail']",0.94060457,0.92986226,0.94163823,0.9874795,0.9340552
good,1,['good'],0.89556074,0.8994036,0.8985473,0.85961854,0.8977287
day since I receive mi4iive use ines lumia series mobile sony xperia mobile samsung mobilesi normal user lot music video chat surf productivity app wifi 3 g 247 non heavy game user first thing first make ota update 800mbs performance improvementsi feel phone well suit requirementsdesign really good light weight almost wafer like display great plusno heating use unless use phone,1,"['day', 'since', 'i', 'receive', 'mi4iive', 'use', 'ines', 'lumia', 'series', 'mobile', 'sony', 'xperia', 'mobile', 'samsung', 'mobilesi', 'normal', 'user', 'lot', 'music', 'video', 'chat', 'surf', 'productivity', 'app', 'wifi', '3', 'g', '247', 'non', 'heavy', 'game', 'user', 'first', 'thing', 'first', 'make', 'ota', 'update', '800mbs', 'performance', 'improvementsi', 'feel', 'phone', 'well', 'suit', 'requirementsdesign', 'really', 'good', 'light', 'weight', 'almost', 'wafer', 'like', 'display', 'great', 'plusno', 'heating', 'use', 'unless', 'use', 'phone']",0.9658747,0.95588344,0.966589,0.9978099,0.9611355
