,Application. ID,Age,Gender,Location,Siblings,RAM-1 Score,RAM-2 Score,HS Score,School Rank,SOP,Admission Status,Parents Edu._M,Parents Edu._M+F
1518,Ref#35787,20,1,1,1,35,28,63,3,3.5,0,1,0
1519,Ref#36875,19,1,1,0,31,24,71,1,2.0,0,0,0
1520,Ref#38580,16,0,3,0,39,31,56,2,4.0,0,0,1
1521,Ref#39044,22,1,2,0,31,24,71,3,4.5,0,0,0
1522,Ref#39169,15,1,3,0,18,14,94,1,2.0,0,1,0
1523,Ref#39661,22,1,3,1,50,60,16,3,2.5,0,1,0
1524,Ref#47408,19,0,3,1,52,62,12,2,2.5,0,0,1
1525,Ref#49519,23,0,3,1,48,38,40,1,3.0,0,1,0
1526,Ref#49747,20,0,2,1,42,33,51,2,4.5,0,0,0
1527,Ref#21540,20,1,1,1,38,30,59,2,1.0,0,0,1
1528,Ref#37349,16,0,1,0,43,34,50,2,2.0,0,0,0
1529,Ref#44746,19,1,1,0,53,63,11,3,2.5,0,0,1
1530,Ref#64551,20,1,2,1,33,26,68,3,1.5,0,0,0
1531,Ref#92533,16,0,2,1,17,13,97,3,2.5,0,0,1
1532,Ref#10607,16,1,3,0,34,27,66,3,4.0,0,1,0
1533,Ref#11371,15,0,1,0,17,13,97,2,1.5,0,0,0
1534,Ref#14466,15,1,2,1,49,39,39,3,2.5,0,0,0
1535,Ref#14621,21,0,3,1,52,62,13,3,3.5,0,0,0
1536,Ref#16959,23,0,1,0,18,14,95,3,1.5,0,1,0
1537,Ref#20213,23,0,1,0,38,30,59,2,4.5,0,0,0
1538,Ref#21815,15,1,3,0,23,18,86,3,2.0,0,0,0
1539,Ref#21982,18,0,3,0,50,60,17,1,2.5,0,0,0
1540,Ref#22998,19,1,3,1,48,38,41,2,3.0,0,1,0
1541,Ref#25820,17,1,3,0,37,29,61,1,3.0,0,0,0
1542,Ref#28866,18,0,3,0,35,28,64,2,4.0,0,0,0
1543,Ref#30606,22,1,3,0,48,38,41,1,1.0,0,1,0
1544,Ref#32180,18,1,2,0,25,20,82,3,2.0,0,0,0
1545,Ref#37052,22,0,3,1,20,16,91,2,4.5,0,1,0
1546,Ref#37599,23,0,1,1,25,20,82,3,4.0,0,0,1
1547,Ref#39351,20,0,3,1,21,16,90,1,3.0,0,0,1
1548,Ref#41929,19,0,1,1,17,13,97,1,1.0,0,0,0
1549,Ref#47959,19,0,1,1,27,21,79,3,4.0,0,0,0
1550,Ref#11177,21,1,1,0,48,38,42,2,3.5,0,1,0
1551,Ref#43913,17,1,2,1,21,16,91,1,2.0,0,0,1
1552,Ref#98486,16,1,1,1,48,38,42,1,5.0,0,0,0
1553,Ref#11943,18,1,1,1,29,23,76,2,3.0,0,0,1
1554,Ref#16922,18,1,2,0,50,60,18,1,4.5,0,1,0
1555,Ref#17827,15,0,3,1,21,16,91,1,3.0,0,1,0
1556,Ref#19764,16,1,3,1,41,32,55,3,2.0,0,1,0
1557,Ref#22012,22,0,2,1,21,16,91,3,4.0,0,1,0
1558,Ref#22770,17,0,1,1,18,14,96,2,1.5,0,1,0
1559,Ref#22868,15,0,2,1,36,28,64,2,1.5,0,1,0
1560,Ref#23945,15,1,1,0,22,17,89,3,4.5,0,1,0
1561,Ref#26805,17,0,2,0,36,28,64,3,1.0,0,0,1
1562,Ref#28881,15,0,1,1,32,25,71,2,3.5,0,1,0
1563,Ref#32826,18,1,1,1,36,28,64,3,1.5,0,0,0
1564,Ref#33617,21,1,3,1,18,14,96,3,1.5,0,1,0
1565,Ref#35303,22,1,3,0,41,32,55,1,1.0,0,1,0
1566,Ref#38417,21,0,3,1,29,23,76,2,3.5,0,1,0
1567,Ref#42469,22,1,3,1,50,60,18,1,3.5,0,1,0
1568,Ref#44974,20,0,3,0,47,37,44,1,3.5,0,1,0
1569,Ref#46683,18,1,2,0,46,36,46,1,2.0,0,1,0
1570,Ref#49290,18,1,2,1,17,13,98,3,5.0,0,1,0
1571,Ref#34053,23,1,1,0,34,27,68,2,3.0,0,0,0
1572,Ref#80763,19,0,1,0,50,60,19,1,4.5,0,0,0
1573,Ref#81326,17,0,2,0,39,31,59,1,3.5,0,0,1
1574,Ref#18911,21,0,2,0,43,34,52,3,4.5,0,0,1
1575,Ref#21481,23,0,2,0,53,63,13,2,4.5,0,0,0
1576,Ref#25036,23,0,3,0,27,21,81,2,2.5,0,1,0
1577,Ref#25719,17,1,2,1,48,38,43,3,4.0,0,0,0
1578,Ref#27974,19,0,1,1,27,21,81,1,4.5,0,0,0
1579,Ref#28621,19,1,1,1,17,13,99,2,4.5,0,0,1
1580,Ref#28858,15,0,3,1,23,18,88,2,1.5,0,0,1
1581,Ref#30246,20,0,2,0,51,61,17,3,1.0,0,0,1
1582,Ref#32731,17,1,3,0,50,60,19,1,3.0,0,0,1
1583,Ref#32948,23,1,3,1,46,36,47,2,4.5,0,0,1
1584,Ref#39365,18,1,3,1,43,34,52,3,4.0,0,0,1
1585,Ref#42918,19,1,2,0,26,20,83,1,1.0,0,0,0
1586,Ref#44838,15,0,1,0,33,26,70,3,4.5,0,0,1
1587,Ref#47289,15,0,2,1,38,30,61,3,2.0,0,0,0
1588,Ref#48924,17,0,1,0,21,16,92,1,3.0,0,1,0
1589,Ref#17037,20,1,1,0,31,24,75,2,2.0,0,1,0
1590,Ref#40449,17,0,1,1,45,36,49,1,4.5,0,0,1
1591,Ref#83188,20,1,1,0,46,36,48,2,1.5,0,0,1
1592,Ref#11595,17,1,3,0,43,34,53,3,4.5,0,0,0
1593,Ref#12931,17,0,1,1,45,36,49,3,4.5,0,0,0
1594,Ref#13193,22,0,2,1,41,32,57,3,4.0,0,0,0
1595,Ref#15725,15,1,2,1,19,15,96,3,3.0,0,1,0
1596,Ref#16316,22,1,1,0,37,29,64,2,4.0,0,0,0
1597,Ref#27363,16,1,2,0,25,20,85,2,3.5,0,1,0
1598,Ref#28608,19,1,3,0,44,35,51,2,1.0,0,0,1
1599,Ref#30306,20,0,3,1,24,19,87,2,2.0,0,0,1
1600,Ref#32868,18,0,2,0,54,64,12,2,4.5,0,1,0
1601,Ref#37022,16,1,3,0,21,16,93,2,3.5,0,1,0
1602,Ref#37300,20,1,1,0,36,28,66,1,3.5,0,0,0
1603,Ref#38967,19,1,1,1,18,14,98,2,1.0,0,1,0
1604,Ref#40046,16,1,3,0,23,18,89,3,3.5,0,1,0
1605,Ref#41059,16,1,2,0,54,64,12,2,3.0,0,0,1
1606,Ref#44149,23,0,3,1,32,25,73,2,3.0,0,0,1
1607,Ref#46661,15,1,2,1,23,18,89,3,3.0,0,0,1
1608,Ref#47168,21,1,2,0,24,19,87,3,2.0,0,0,0
1609,Ref#47928,15,0,1,1,44,35,51,1,3.5,0,0,1
1610,Ref#48337,21,1,2,1,30,24,76,1,2.5,0,1,0
1611,Ref#36887,20,0,1,0,29,23,79,2,2.0,0,0,1
1612,Ref#10819,23,1,3,0,35,28,68,3,3.5,0,0,0
1613,Ref#13194,18,0,2,0,26,20,85,2,3.0,0,0,0
1614,Ref#23748,20,1,1,1,38,30,63,2,3.5,0,1,0
1615,Ref#51032,21,1,3,1,52,62,17,3,2.5,0,0,1
1616,Ref#53070,21,0,3,0,29,23,79,1,4.5,0,0,0
1617,Ref#62137,15,0,3,0,20,16,95,2,3.0,0,0,1
1618,Ref#65392,19,0,2,0,27,21,83,1,3.5,0,0,0
1619,Ref#67159,17,1,1,0,55,66,10,3,2.0,0,0,1
1620,Ref#10723,22,1,1,0,24,19,88,3,1.0,0,0,0
1621,Ref#13625,21,0,2,0,55,66,10,2,4.5,0,0,1
1622,Ref#15789,23,1,2,1,18,14,99,3,3.0,0,1,0
1623,Ref#22344,19,1,3,0,21,16,94,2,2.5,0,0,1
1624,Ref#24857,16,1,2,0,38,30,63,3,2.0,0,0,0
1625,Ref#30974,23,1,1,0,20,16,95,1,1.0,0,1,0
1626,Ref#34068,16,1,1,1,38,30,63,1,2.0,0,0,0
1627,Ref#37175,20,1,1,0,30,24,77,1,4.0,0,0,0
1628,Ref#38702,16,1,3,0,21,16,94,1,4.5,0,0,0
1629,Ref#39438,21,0,3,0,40,32,59,3,3.0,0,0,1
1630,Ref#42826,17,0,3,1,46,36,49,3,3.0,0,0,1
1631,Ref#48042,23,1,1,0,23,18,90,3,4.5,0,0,1
1632,Ref#24354,18,1,2,1,42,33,57,1,2.5,0,0,0
1633,Ref#27527,17,1,1,0,28,22,82,2,1.5,0,1,0
1634,Ref#39248,23,0,2,0,47,37,48,1,5.0,0,0,0
1635,Ref#57647,17,0,2,1,49,39,44,3,4.5,0,0,1
1636,Ref#77222,17,0,1,0,27,21,84,1,1.5,0,1,0
1637,Ref#77874,15,1,2,1,33,26,73,1,2.5,0,0,0
1638,Ref#11224,17,1,3,0,53,63,16,3,2.0,0,0,0
1639,Ref#11780,19,1,1,0,31,24,77,1,2.5,0,0,0
1640,Ref#17344,22,1,3,0,28,22,82,3,4.0,0,0,0
1641,Ref#19002,21,1,3,0,49,39,44,2,5.0,0,0,0
1642,Ref#21521,18,0,3,0,53,63,16,1,2.5,0,0,1
1643,Ref#23321,16,0,3,0,54,64,14,3,3.0,0,1,0
1644,Ref#24405,20,1,1,1,55,66,11,2,4.0,0,0,1
1645,Ref#26532,17,0,2,0,48,38,46,1,2.0,0,0,0
1646,Ref#27683,18,0,1,1,34,27,71,3,3.0,0,0,0
1647,Ref#33211,20,1,2,1,48,38,46,1,3.0,0,1,0
1648,Ref#33352,16,0,3,1,55,66,11,3,4.5,0,0,1
1649,Ref#35203,21,1,2,0,41,32,59,2,2.0,0,0,1
1650,Ref#42299,23,0,2,0,42,33,57,1,2.0,0,0,0
1651,Ref#44255,16,0,1,1,31,24,77,1,1.0,0,0,0
1652,Ref#44476,22,1,1,0,24,19,89,3,1.5,0,0,1
1653,Ref#44917,19,0,1,0,24,19,89,2,1.5,0,0,0
1654,Ref#46207,23,0,1,1,22,17,93,3,3.5,0,1,0
1655,Ref#47765,15,1,3,1,54,64,14,2,4.5,0,0,0
1656,Ref#52690,21,1,2,1,19,15,99,2,2.5,0,0,1
1657,Ref#51224,16,0,3,0,46,36,51,2,1.5,0,0,0
1658,Ref#10337,19,1,2,0,56,67,10,1,1.0,0,1,0
1659,Ref#12197,20,1,1,0,44,35,54,3,2.0,0,0,0
1660,Ref#14091,15,1,1,1,49,39,45,2,4.0,0,0,1
1661,Ref#16334,16,1,3,0,46,36,51,2,1.5,0,0,1
1662,Ref#16550,22,1,1,1,25,20,88,1,4.5,0,0,1
1663,Ref#25296,23,1,3,1,36,28,69,3,4.0,0,0,1
1664,Ref#25312,20,0,1,0,24,19,90,3,3.5,0,0,1
1665,Ref#25326,18,1,2,1,37,29,67,1,2.5,0,0,0
1666,Ref#27110,19,1,3,1,48,38,47,2,3.0,0,0,0
1667,Ref#29235,20,0,2,1,45,36,52,1,2.5,0,1,0
1668,Ref#40799,16,1,1,1,33,26,74,3,2.5,0,0,0
1669,Ref#41915,15,0,3,1,34,27,72,3,4.5,0,0,0
1670,Ref#43921,19,1,1,0,45,36,52,1,1.0,0,0,1
1671,Ref#48469,15,0,1,1,24,19,90,1,2.5,0,1,0
1672,Ref#48967,16,0,1,1,34,27,72,1,1.5,0,0,1
1673,Ref#49353,22,0,1,1,27,21,85,3,4.5,0,0,0
1674,Ref#30385,20,1,3,0,41,32,61,1,1.5,0,1,0
1675,Ref#12624,22,0,1,1,53,63,18,1,1.0,0,0,1
1676,Ref#18254,20,0,3,1,19,15,100,3,1.0,0,0,0
1677,Ref#45323,21,0,1,1,47,37,50,3,3.5,0,1,0
1678,Ref#59757,20,1,2,1,45,36,53,3,2.5,0,0,0
1679,Ref#11545,20,0,3,1,38,30,66,2,1.5,0,0,1
1680,Ref#13813,22,0,2,1,20,16,98,3,2.5,0,0,0
1681,Ref#15247,17,1,1,0,34,27,73,2,3.0,0,1,0
1682,Ref#15495,20,1,1,0,29,23,82,1,3.5,0,0,1
1683,Ref#17324,15,1,1,1,21,16,97,2,3.5,0,1,0
1684,Ref#20347,18,0,1,0,29,23,82,2,4.0,0,0,0
1685,Ref#21415,18,0,1,1,30,24,80,3,2.0,0,0,0
1686,Ref#21454,18,1,1,0,38,30,66,3,2.5,0,0,1
1687,Ref#21820,18,1,1,1,48,38,48,1,4.0,0,0,1
1688,Ref#22645,18,0,2,1,34,27,73,1,2.5,0,0,1
1689,Ref#24637,17,1,1,0,53,63,18,2,4.5,0,0,1
1690,Ref#25154,20,1,3,0,21,16,97,3,2.0,0,1,0
1691,Ref#25683,23,0,2,0,39,31,64,1,3.0,0,1,0
1692,Ref#29043,19,1,1,1,53,63,18,3,3.5,0,0,1
1693,Ref#29507,16,0,3,1,50,60,24,1,3.0,0,1,0
1694,Ref#29646,16,0,1,0,35,28,71,3,1.5,0,0,1
1695,Ref#32543,19,1,1,1,27,21,86,1,2.5,0,0,1
1696,Ref#34939,20,0,1,1,41,32,61,1,2.0,0,0,0
1697,Ref#36388,20,0,3,1,25,20,89,2,4.5,0,1,0
1698,Ref#37728,19,0,2,0,36,28,70,2,1.5,0,0,0
1699,Ref#38085,21,0,3,0,42,33,59,3,4.5,0,1,0
1700,Ref#39526,18,1,2,0,42,33,59,1,4.5,0,0,0
1701,Ref#39827,17,1,3,0,29,23,82,3,3.5,0,1,0
1702,Ref#41060,19,0,2,1,49,39,46,1,3.0,0,1,0
1703,Ref#41212,16,0,3,1,56,67,11,1,2.0,0,0,0
1704,Ref#44559,18,1,3,1,47,37,50,3,2.0,0,1,0
1705,Ref#49784,22,0,2,0,36,28,70,2,4.5,0,0,0
1706,Ref#49944,21,1,2,0,40,32,62,2,2.0,0,0,1
1707,Ref#20550,19,0,2,0,25,20,90,1,5.0,0,0,0
1708,Ref#11449,20,1,1,1,43,34,58,2,2.5,0,1,0
1709,Ref#13061,19,0,2,1,40,32,63,1,3.5,0,0,0
1710,Ref#15417,18,1,2,1,47,37,51,3,3.5,0,1,0
1711,Ref#16594,16,0,2,0,23,18,94,1,4.5,0,1,0
1712,Ref#20730,17,1,1,1,46,36,53,3,2.0,0,0,1
1713,Ref#22719,22,1,1,1,33,26,76,3,4.0,0,1,0
1714,Ref#23425,23,0,3,0,25,20,90,1,3.0,0,1,0
1715,Ref#23860,22,1,1,0,20,16,99,2,4.0,0,0,1
1716,Ref#24666,22,1,3,0,51,61,23,3,4.5,0,1,0
1717,Ref#24891,22,1,2,0,52,62,21,1,1.0,0,0,0
1718,Ref#25726,15,0,3,1,26,20,89,1,3.5,0,0,1
1719,Ref#29875,19,1,3,0,56,67,12,2,1.0,0,1,0
1720,Ref#30989,19,0,3,0,24,19,92,2,1.0,0,0,0
1721,Ref#32529,22,0,1,0,47,37,51,1,2.0,0,0,1
1722,Ref#37847,20,0,1,0,38,30,67,1,4.0,0,0,0
1723,Ref#42714,16,0,1,1,21,16,98,1,4.0,0,0,1
1724,Ref#46278,23,0,3,0,56,67,12,2,5.0,0,1,0
1725,Ref#73697,18,0,1,0,54,64,18,2,1.5,0,0,1
1726,Ref#12044,21,0,3,1,39,31,66,1,3.0,0,0,1
1727,Ref#41528,23,0,2,0,45,36,55,2,3.5,0,0,0
1728,Ref#86546,15,1,1,0,54,64,18,3,3.5,0,1,0
1729,Ref#87155,20,1,2,0,24,19,93,3,2.0,0,0,0
1730,Ref#89213,22,1,1,1,49,39,48,2,3.5,0,1,0
1731,Ref#10585,21,1,3,1,46,36,54,3,1.0,0,0,0
1732,Ref#12973,22,0,2,0,32,25,79,1,1.0,0,1,0
1733,Ref#14208,16,0,2,0,20,16,100,2,4.0,0,0,0
1734,Ref#15681,20,0,2,0,56,67,13,3,4.0,0,0,0
1735,Ref#18365,18,1,3,1,45,36,55,1,3.0,0,1,0
1736,Ref#19141,16,1,3,1,40,32,64,3,1.0,0,0,1
1737,Ref#19743,18,1,1,1,47,37,52,3,4.0,0,0,1
1738,Ref#20302,19,0,3,0,55,66,15,2,2.5,0,0,1
1739,Ref#23771,22,0,2,0,47,37,52,1,3.0,0,0,1
1740,Ref#24556,18,0,1,0,57,68,11,1,2.5,0,0,1
1741,Ref#25976,16,0,2,1,21,16,99,2,4.5,0,0,0
1742,Ref#26486,23,1,1,1,23,18,95,1,3.5,0,0,0
1743,Ref#27121,16,1,1,0,47,37,52,1,3.0,0,0,0
1744,Ref#30947,20,0,1,0,49,39,48,2,1.5,0,1,0
1745,Ref#35718,17,0,3,1,34,27,75,1,3.5,0,0,1
1746,Ref#36175,16,1,3,1,50,60,26,3,2.5,0,1,0
1747,Ref#36245,16,0,3,1,39,31,66,2,3.0,0,0,1
1748,Ref#37079,16,0,2,0,31,24,81,3,1.0,0,0,1
1749,Ref#38558,23,1,1,0,48,38,50,1,4.0,0,0,0
1750,Ref#41944,16,1,3,0,29,23,84,3,1.5,0,1,0
1751,Ref#42105,21,0,3,1,52,62,22,2,3.0,0,0,1
1752,Ref#45789,22,0,3,0,23,18,95,3,2.5,0,1,0
1753,Ref#46857,22,0,3,0,22,17,97,2,4.5,0,0,1
1754,Ref#47887,18,0,2,0,35,28,73,1,1.5,0,0,1
1755,Ref#20419,16,1,1,1,21,16,100,3,3.5,0,1,0
1756,Ref#28278,18,1,2,0,50,60,27,3,1.5,0,0,1
1757,Ref#41017,21,1,1,0,37,29,71,1,2.0,0,0,0
1758,Ref#52415,17,1,1,1,37,29,71,2,3.5,0,0,0
1759,Ref#10798,15,0,2,1,34,27,76,1,5.0,0,0,1
1760,Ref#14954,19,1,2,0,33,26,78,1,3.5,0,0,0
1761,Ref#31176,23,1,2,0,30,24,83,2,2.0,0,1,0
1762,Ref#33758,19,0,2,0,38,30,69,3,3.5,0,1,0
1763,Ref#34851,17,1,2,0,26,20,91,2,1.0,0,1,0
1764,Ref#35730,18,0,2,1,54,64,19,3,4.0,0,0,0
1765,Ref#42486,21,1,2,1,57,68,12,1,4.5,0,1,0
1766,Ref#76799,18,0,2,0,37,29,72,2,3.5,0,1,0
1767,Ref#80141,20,1,2,0,37,29,72,2,2.5,0,1,0
1768,Ref#14318,19,1,2,1,29,23,86,1,4.0,0,0,0
1769,Ref#21942,17,1,1,1,24,19,95,3,4.0,0,0,0
1770,Ref#24679,22,0,3,1,43,34,61,1,2.0,0,1,0
1771,Ref#43722,23,0,2,1,25,20,93,1,1.5,0,0,0
1772,Ref#46625,21,1,1,0,28,22,88,1,3.5,0,0,0
1773,Ref#57243,21,1,2,1,44,35,59,3,1.5,0,0,0
1774,Ref#85586,19,0,2,1,41,32,65,3,4.0,0,1,0
1775,Ref#10461,23,1,3,1,52,62,24,2,1.0,0,0,0
1776,Ref#10481,16,0,3,1,26,20,92,3,3.5,0,0,1
1777,Ref#11765,23,1,2,0,30,24,84,2,3.0,0,1,0
1778,Ref#12760,22,0,3,1,48,38,52,3,3.5,0,0,1
1779,Ref#15760,19,1,2,1,32,25,81,2,2.5,0,1,0
1780,Ref#20450,23,1,1,0,26,20,92,1,5.0,0,1,0
1781,Ref#22434,16,1,1,1,45,36,57,2,1.5,0,0,0
1782,Ref#26055,22,1,2,0,53,63,22,1,2.5,0,0,1
1783,Ref#27018,15,1,1,0,48,38,52,3,4.0,0,0,1
1784,Ref#32207,19,1,2,1,42,33,63,2,1.0,0,1,0
1785,Ref#32760,22,1,1,0,41,32,65,2,3.5,0,1,0
1786,Ref#34529,20,0,2,1,57,68,13,3,4.0,0,0,0
1787,Ref#37696,19,1,1,1,26,20,92,3,3.0,0,0,0
1788,Ref#38771,16,0,2,1,39,31,68,3,5.0,0,1,0
1789,Ref#40857,23,0,3,1,35,28,75,1,4.5,0,0,1
1790,Ref#42665,23,0,1,0,36,28,74,3,3.0,0,0,1
1791,Ref#48172,20,1,2,0,46,36,56,1,2.5,0,1,0
1792,Ref#49895,22,1,1,1,43,34,61,2,3.5,0,1,0
1793,Ref#50007,15,0,2,1,53,63,22,3,2.5,0,1,0
1794,Ref#28753,19,1,1,0,31,24,84,2,1.5,0,0,0
1795,Ref#48564,17,1,3,0,40,32,67,1,2.0,0,0,1
1796,Ref#55210,21,0,3,0,29,23,87,2,1.5,0,1,0
1797,Ref#69353,18,0,3,0,24,19,96,3,3.5,0,0,1
1798,Ref#75738,18,0,2,0,27,21,91,1,1.5,0,1,0
1799,Ref#86130,19,0,2,1,57,68,14,1,4.0,0,1,0
1800,Ref#93412,18,1,1,1,32,25,82,2,3.5,0,0,0
1801,Ref#13285,23,1,3,0,41,32,66,2,3.0,0,0,1
1802,Ref#14642,17,0,2,1,45,36,58,3,3.0,0,1,0
1803,Ref#16746,19,1,1,1,46,36,57,2,2.5,0,0,0
1804,Ref#19657,19,1,2,0,49,39,51,1,3.5,0,0,1
1805,Ref#22180,20,1,1,1,37,29,73,1,4.0,0,0,0
1806,Ref#22964,15,1,1,0,23,18,98,3,4.0,0,0,1
1807,Ref#23628,21,0,3,1,28,22,89,1,1.5,0,0,0
1808,Ref#26994,22,1,2,1,46,36,57,3,1.5,0,0,1
1809,Ref#31742,16,1,2,0,38,30,71,1,3.5,0,1,0
1810,Ref#34882,15,1,1,0,44,35,60,2,2.5,0,0,1
1811,Ref#35139,23,0,3,0,34,27,78,2,1.5,0,0,1
1812,Ref#39924,15,0,2,0,32,25,82,3,3.5,0,1,0
1813,Ref#29465,15,0,3,1,40,32,68,2,4.5,0,0,0
1814,Ref#16572,20,0,2,1,40,32,68,3,2.5,0,1,0
1815,Ref#47885,21,0,3,0,32,25,83,2,2.5,0,0,0
1816,Ref#80992,15,0,2,1,54,64,22,2,4.0,0,0,0
1817,Ref#88648,19,1,3,0,50,60,30,2,3.5,0,0,0
1818,Ref#13931,18,1,3,1,34,27,79,1,3.5,0,0,0
1819,Ref#14220,19,1,3,0,26,20,94,3,3.5,0,0,1
1820,Ref#15576,22,1,1,1,56,67,17,1,1.0,0,0,1
1821,Ref#15698,15,1,2,1,29,23,88,3,3.0,0,1,0
1822,Ref#16056,21,0,1,1,47,37,56,2,4.0,0,1,0
1823,Ref#19910,17,1,2,0,34,27,79,2,5.0,0,0,0
1824,Ref#21676,17,0,1,0,48,38,54,2,4.5,0,0,1
1825,Ref#23215,20,0,2,0,47,37,56,3,1.5,0,0,0
1826,Ref#24756,21,1,3,1,34,27,79,1,4.5,0,1,0
1827,Ref#25213,22,1,2,1,24,19,97,1,1.5,0,0,0
1828,Ref#28167,22,1,3,0,34,27,79,2,1.0,0,0,0
1829,Ref#33483,22,1,2,1,55,66,19,1,1.0,0,0,0
1830,Ref#40125,18,1,3,0,42,33,65,3,2.5,0,0,1
1831,Ref#40885,19,0,2,0,36,28,76,3,4.5,0,1,0
1832,Ref#44868,15,0,3,1,57,68,15,3,2.5,0,0,1
1833,Ref#24980,23,0,3,0,28,22,91,2,3.0,0,0,1
1834,Ref#30610,18,0,1,1,28,22,91,3,1.0,0,1,0
1835,Ref#39341,19,0,1,0,24,19,98,1,2.5,0,1,0
1836,Ref#58845,18,0,3,1,51,61,29,2,4.5,0,0,1
1837,Ref#63827,20,1,3,1,36,28,77,2,3.5,0,0,0
1838,Ref#89794,20,1,3,0,34,27,80,1,3.0,0,0,0
1839,Ref#91574,23,1,2,0,30,24,87,2,3.0,0,1,0
1840,Ref#95029,21,1,3,1,39,31,71,2,4.0,0,0,1
1841,Ref#13897,23,1,1,0,46,36,59,1,3.0,0,1,0
1842,Ref#16308,15,0,1,0,47,37,57,2,1.5,0,1,0
1843,Ref#16441,21,0,1,1,37,29,75,1,1.5,0,0,1
1844,Ref#18355,20,0,2,0,48,38,55,1,3.0,0,0,1
1845,Ref#21470,15,1,1,1,36,28,77,2,2.0,0,0,0
1846,Ref#21562,23,0,1,1,47,37,57,2,3.0,0,0,1
1847,Ref#23068,22,0,3,1,47,37,57,1,3.5,0,1,0
1848,Ref#23689,15,1,1,0,31,24,86,2,1.0,0,0,1
1849,Ref#25263,22,0,1,0,37,29,75,3,4.0,0,0,1
1850,Ref#27207,20,0,1,1,54,64,23,2,2.5,0,0,0
1851,Ref#28563,22,0,1,1,39,31,71,3,4.0,0,1,0
1852,Ref#33108,18,1,2,1,37,29,75,2,4.5,0,0,0
1853,Ref#37262,17,1,2,0,53,63,25,3,4.0,0,1,0
1854,Ref#37675,21,1,1,1,51,61,29,2,2.0,0,1,0
1855,Ref#38499,15,1,1,1,28,22,91,3,4.5,0,1,0
1856,Ref#40031,22,0,2,1,25,20,96,2,3.5,0,1,0
1857,Ref#45700,22,0,3,0,54,64,23,1,2.0,0,0,1
1858,Ref#46129,15,0,1,1,42,33,66,1,3.5,0,0,1
1859,Ref#46406,23,1,1,0,46,36,59,2,4.0,0,0,1
1860,Ref#46600,22,1,3,0,32,25,84,1,2.5,0,0,0
1861,Ref#48472,18,0,3,1,58,69,14,1,2.5,0,1,0
1862,Ref#49268,18,1,2,0,26,20,95,2,3.0,0,0,1
1863,Ref#26453,20,0,1,1,34,27,81,3,2.0,0,1,0
1864,Ref#35162,22,0,1,1,25,20,97,3,2.5,0,1,0
1865,Ref#40931,19,1,3,0,49,39,54,3,3.5,0,0,0
1866,Ref#10116,19,0,3,1,55,66,21,3,1.5,0,0,0
1867,Ref#10519,17,1,2,0,38,30,74,1,1.5,0,0,1
1868,Ref#14451,16,1,2,1,56,67,19,2,3.0,0,1,0
1869,Ref#19019,19,0,3,0,36,28,78,2,3.0,0,1,0
1870,Ref#19714,17,0,2,1,51,61,30,1,3.0,0,0,1
1871,Ref#26264,16,1,3,0,60,72,10,3,3.5,0,0,0
1872,Ref#26421,21,0,2,1,29,23,90,1,2.5,0,1,0
1873,Ref#26772,16,0,2,1,33,26,83,3,4.0,0,1,0
1874,Ref#27349,16,1,3,1,30,24,88,2,3.5,0,0,0
1875,Ref#28587,21,0,2,1,48,38,56,1,3.5,0,0,0
1876,Ref#30380,20,1,2,1,28,22,92,2,3.0,0,0,0
1877,Ref#31763,17,0,1,0,24,19,99,2,4.5,0,1,0
1878,Ref#35452,20,0,3,0,28,22,92,2,3.5,0,1,0
1879,Ref#40478,22,0,1,1,43,34,65,3,2.0,0,0,0
1880,Ref#40615,17,1,3,0,55,66,21,2,2.5,0,0,1
1881,Ref#43210,15,1,1,0,26,20,96,1,2.5,0,1,0
1882,Ref#12478,20,0,2,0,44,35,64,2,4.0,0,0,0
1883,Ref#21682,18,0,2,0,31,24,88,1,4.0,0,0,1
1884,Ref#27438,17,1,3,1,40,32,71,3,3.0,0,1,0
1885,Ref#29719,17,1,1,1,55,66,22,3,2.5,0,1,0
1886,Ref#38156,22,0,3,0,39,31,73,3,2.5,0,0,0
1887,Ref#58968,18,0,3,1,58,69,16,1,2.0,0,1,0
1888,Ref#86822,16,1,1,0,31,24,88,3,4.0,0,0,1
1889,Ref#95712,15,1,1,1,54,64,25,3,1.5,0,0,1
1890,Ref#10084,23,0,1,1,59,70,14,3,3.5,0,0,0
1891,Ref#17490,21,1,3,1,42,33,68,1,4.0,0,0,0
1892,Ref#20325,21,0,2,1,60,72,11,1,4.0,0,0,0
1893,Ref#31037,17,1,3,1,32,25,86,2,4.0,0,0,0
1894,Ref#31318,22,0,2,0,40,32,71,3,2.0,0,1,0
1895,Ref#31888,23,1,1,0,43,34,66,2,1.5,0,1,0
1896,Ref#33095,20,0,1,1,40,32,71,2,4.0,0,0,1
1897,Ref#38140,17,0,3,0,55,66,22,3,2.5,0,0,0
1898,Ref#45075,18,0,1,1,52,62,29,2,3.0,0,0,0
1899,Ref#47818,20,1,3,1,33,26,84,2,2.5,0,1,0
1900,Ref#49503,18,0,1,1,54,64,25,3,2.5,0,0,1
1901,Ref#22520,22,1,2,0,35,28,81,3,1.0,0,0,1
1902,Ref#22767,17,0,3,1,38,30,76,2,1.5,0,0,1
1903,Ref#32714,16,0,3,0,56,67,21,2,4.0,0,1,0
